3,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J.Marra,Vargas,L,R,Fastball,Ball,,,10,1.32944,1.24473
3,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J.Marra,Vargas,L,R,Breaking Ball,Swinging Strike,,,10,-0.181323,0.119273
3,2,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J.Marra,Vargas,L,R,Fastball,Strikeout Looking,,,10,0.718471,0.281937
4,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Lepard,R,R,Fastball,Called Strike,,,0,-0.225757,0.875441
4,0,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Lepard,R,R,Fastball,Swinging Strike,,,0,-0.04802,0.787514
4,0,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Lepard,R,R,Fastball,Strikeout Swinging,,,0,0.774014,0.725966
4,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Penalver,Lepard,L,R,Fastball,Called Strike,,,0,0.618494,0.286333
4,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Penalver,Lepard,L,R,Fastball,Single,Line Drive,Pull,0,0.685146,0.189614
4,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Parsons,Lepard,R,R,Fastball,Swinging Strike,,,100,0.662929,0.558905
4,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Parsons,Lepard,R,R,Fastball,Ball,,,100,-0.225757,1.1656
4,1,1,1,'1-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Parsons,Lepard,R,R,Breaking Ball,Foul,,,100,-0.647883,0.303919
4,1,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Parsons,Lepard,R,R,Fastball,Strikeout Swinging,,,100,0.640711,0.638039
4,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Ibarra,Lepard,R,R,,Error,,,100,\N,\N
4,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Towers,Lepard,L,R,Breaking Ball,Swinging Strike,,,110,-1.42548,0.00496848
4,2,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Towers,Lepard,L,R,Fastball,Groundout,Ground Ball,Pull,110,0.707363,0.682003
4,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Fastball,Called Strike,,,0,0.551843,0.198407
4,0,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Fastball,Ball,,,0,1.41831,1.01612
4,0,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Fastball,Called Strike,,,0,1.24057,0.787514
4,0,1,2,'1-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Fastball,Ball,,,0,1.12949,-0.0214095
4,0,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Fastball,Ball,,,0,1.35166,0.576491
4,0,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Fastball,Foul,,,0,0.685146,0.813892
4,0,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Breaking Ball,Strikeout Looking,,,0,-0.136889,0.11048
4,1,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Breaking Ball,Ball,,,0,-1.22553,0.215992
4,1,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dos Santos,Martinez,L,R,Fastball,Groundout,,,0,0.685146,0.67321
4,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Moreno,Martinez,L,R,Fastball,Ball,,,0,1.35166,0.128066
4,2,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Moreno,Martinez,L,R,Breaking Ball,Foul,,,0,0.485191,0.514942
4,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Moreno,Martinez,L,R,Breaking Ball,Ball,,,0,0.685146,-0.258811
4,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Moreno,Martinez,L,R,Fastball,Called Strike,,,0,0.796231,0.594076
4,2,2,2,'2-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Moreno,Martinez,L,R,Breaking Ball,Strikeout Swinging,,,0,-1.24775,0.0313464
5,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cabral,Rodriguez,R,R,Fastball,Ball,,,0,0.0852829,-0.206055
5,0,1,0,'1-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cabral,Rodriguez,R,R,Fastball,Ball,,,0,0.751797,1.08646
5,0,2,0,'2-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cabral,Rodriguez,R,R,Fastball,Ball,,,0,0.640711,1.14801
5,0,3,0,'3-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cabral,Rodriguez,R,R,Fastball,Called Strike,,,0,-0.00358571,0.743551
5,0,3,1,'3-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cabral,Rodriguez,R,R,Fastball,Single,Line Drive,Straightaway,0,0.640711,0.383052
5,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kowara,Rodriguez,R,R,Fastball,Single,,,100,-0.04802,0.207199
